id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
227,Robert Lewandowski,34,2955,35,37.924069441854954,3,4.70129061024636,160,37,2,0,F,Bayern Munich,30,34.13518474251032,41.541004583239555,7.8270499762147665
1236,Patrik Schick,27,2127,24,20.005188511684537,3,2.075821631588042,90,16,0,0,F S,Bayer Leverkusen,23,18.48964144475758,20.315173611044884,3.1471521332859993
8260,Erling Haaland,24,1917,22,17.030953601002693,7,5.894002065062523,80,23,3,0,F S,Borussia Dortmund,16,12.484372556209564,19.77244157716632,4.264734441414475
137,Anthony Modeste,32,2639,20,16.31857554614544,3,3.3105535116046667,107,20,3,0,F S,FC Cologne,19,15.560875460505486,18.018614757806063,1.7279817881062627
3300,Christopher Nkunku,34,2750,20,15.58956778421998,13,9.910539161413908,82,63,2,0,F M S,RasenBallsport Leipzig,19,14.831789795309305,28.34562087804079,6.817460434511304
7814,Taiwo Awoniyi,31,2227,15,14.85024681314826,1,2.319056000560522,67,27,1,0,F S,Union Berlin,13,13.334689881652594,17.147334314882755,4.154074305668473
993,Serge Gnabry,34,2205,14,10.994999093934894,5,10.519024493172765,68,48,0,0,D M S,Bayern Munich,14,10.994999093934894,31.48376989737153,12.264746733009815
6556,Moussa Diaby,32,2793,13,8.830643471330404,12,10.126420075073838,54,61,8,1,F M,Bayer Leverkusen,13,8.07286649569869,26.786522515118122,10.381311136297882
155,Max Kruse,30,2445,12,10.581552218645811,5,6.662425800226629,50,43,1,0,F M,"Union Berlin,Wolfsburg",7,6.792668826878071,17.130861222743988,5.98236401937902
320,Jonas Hofmann,26,2090,12,7.792510159313679,5,6.240602105855942,54,68,1,0,M S,Borussia M.Gladbach,12,7.792510159313679,16.553138615563512,6.862448101863265
6170,André Silva,33,2091,11,14.702838402241468,3,3.356619156897068,58,16,1,0,F S,RasenBallsport Leipzig,8,12.429504919797182,18.845169039443135,6.542913584038615
7108,Jonathan Burkardt,34,2678,11,13.56547305174172,3,2.9118185080587864,81,33,0,0,F M S,Mainz 05,10,12.807697089388967,17.720215886831284,3.3237849306315184
3310,Alassane Pléa,33,2074,10,8.969399956986308,6,8.780584182590246,61,55,4,0,F M S,Borussia M.Gladbach,7,6.696069641038775,18.875654755160213,7.468019613996148
7881,Sebastian Polter,33,2349,10,10.938555587083101,1,2.061544111929834,56,28,2,0,F S,Bochum,9,9.42300183698535,11.747974755242467,2.3936223927885294
171,Michael Gregoritsch,25,1395,9,4.369346911087632,0,0.8606640845537186,42,7,3,0,F M S,Augsburg,8,3.6115699354559183,5.25517225638032,1.9906823635101318
216,Branimir Hrgota,34,2809,9,9.19154967367649,5,3.207376878708601,65,35,4,0,F M S,Greuther Fuerth,4,5.402739968150854,9.977127959951758,2.9613883839920163
261,Julian Brandt,31,2086,9,4.578342959284782,8,4.4584292732179165,34,44,3,0,F M S,Borussia Dortmund,9,4.578342959284782,16.8933280184865,11.891072541475296
319,Marco Reus,29,2527,9,11.50992664322257,13,7.620957400649786,51,53,2,0,F M,Borussia Dortmund,9,11.50992664322257,25.14984937105328,10.962537274695933
5266,Vincenzo Grifo,34,2812,9,10.031307935714722,7,8.531831916421652,69,63,0,0,F M S,Freiburg,4,5.4848987720906734,13.54622152633965,7.771419569849968
5356,Breel Embolo,29,2164,9,8.977553504519165,3,4.565343668684363,48,34,3,0,F M S,Borussia M.Gladbach,9,8.977553504519165,15.063872310332954,4.299400392919779
224,Thomas Müller,32,2618,8,11.052332916297019,18,13.40716165676713,55,83,0,0,M,Bayern Munich,8,11.052332916297019,34.3142808675766,16.859256831929088
4340,Grischa Prömel,29,2440,8,8.0711326636374,1,1.1743153808638453,37,13,4,0,M S,Union Berlin,8,8.0711326636374,9.605559203773737,3.9282875321805477
5113,Santos Borré,31,2409,8,7.775672052055597,4,3.38389147631824,53,29,5,0,F M S,Eintracht Frankfurt,8,7.775672052055597,12.947347894310951,3.406561693176627
6544,Lukas Nmecha,25,1637,8,9.073013249784708,0,2.333377905189991,52,14,5,0,F M S,Wolfsburg,8,9.073013249784708,12.664575710892677,3.2212457107380033
6937,Georginio Rutter,33,1595,8,7.002919633872807,2,3.1405570842325687,53,15,2,0,F M S,Hoffenheim,8,7.002919633872807,12.401521407067776,4.473396316170692
9352,Masaya Okugawa,33,2562,8,4.068231645971537,1,1.7504906095564365,32,28,0,0,F M S,Arminia Bielefeld,8,4.068231645971537,6.291966812685132,0.7674045888707042
337,Leroy Sané,32,1973,7,10.87057828810066,7,7.362827626988292,89,50,3,0,M S,Bayern Munich,7,10.87057828810066,26.999574759975076,12.792520018294454
6271,Ihlas Bebou,28,2135,7,9.829367075115442,2,1.8705202108249068,43,20,0,0,D F M S,Hoffenheim,7,9.829367075115442,15.228937588632107,4.538647627457976
6475,Lucas Höler,34,2611,7,10.049275354482234,2,5.470116049051285,60,38,2,0,F M S,Freiburg,7,10.049275354482234,17.548882061615586,6.69177670031786
7422,Christoph Baumgartner,29,1907,7,8.593666635453701,2,4.433347932994366,42,21,5,0,F M S,Hoffenheim,7,8.593666635453701,16.31896586716175,6.641672778874636
8397,Florian Wirtz,24,1877,7,5.793828301131725,10,8.622126787900925,36,57,2,0,F M S,Bayer Leverkusen,7,5.793828301131725,19.19430000334978,7.774790368974209
226,Kingsley Coman,21,1372,6,5.034531090408564,3,3.3784982599318027,46,26,1,1,D M S,Bayern Munich,6,5.034531090408564,14.187782511115074,7.594395875930786
956,Andrej Kramaric,32,2713,6,12.476518963463604,9,7.466075788252056,93,41,2,0,F M S,Hoffenheim,6,12.476518963463604,25.301694069057703,9.698374869301915
1524,Stevan Jovetic,18,1021,6,5.074164189398289,1,1.4073795210570097,44,15,4,0,F M S,Hertha Berlin,6,5.074164189398289,5.936674462631345,2.524213008582592
5249,Emil Forsberg,31,1713,6,7.489840863272548,2,3.7754140021279454,42,24,2,0,F M S,RasenBallsport Leipzig,2,4.458736984059215,14.62699569016695,8.094009159132838
5250,Yussuf Poulsen,25,1068,6,6.543039811775088,0,1.774728313088417,28,8,2,0,F M S,RasenBallsport Leipzig,6,6.543039811775088,9.449145374819636,2.0531902611255646
6338,Lucas Alario,27,615,6,5.697463668882847,0,1.0608075093477964,23,7,2,0,F S,Bayer Leverkusen,6,4.939686685800552,8.78617275878787,2.990045879036188
7052,Wout Weghorst,18,1551,6,8.663456968963146,1,1.8277892172336578,38,17,2,0,F S,Wolfsburg,5,7.147902958095074,9.159813089296222,1.7764059882611036
7883,Marcus Ingvartsen,28,765,6,2.6860411763191223,0,0.530752994120121,23,6,2,0,F M S,"Mainz 05,Union Berlin",5,1.9282642006874084,3.690174223855138,1.6171334655955434
8812,Sasa Kalajdzic,15,1218,6,7.140694715082645,1,2.7993601858615875,38,21,2,0,F S,VfB Stuttgart,5,5.625141762197018,8.273087918758392,2.3186736777424812
9788,Dominik Szoboszlai,31,1521,6,4.873207777738571,8,6.286031836643815,41,40,2,0,F M S,RasenBallsport Leipzig,6,4.115431305021048,12.533347002230585,5.606860972940922
88,Mark Uth,30,2067,5,6.125489094294608,8,6.6842978335917,70,55,3,0,F M S,FC Cologne,5,6.125489094294608,13.01998495683074,4.933890033513308
306,Florian Niederlechner,26,1146,5,5.441666511818767,3,0.7135514002293348,28,14,1,0,F S,Augsburg,5,5.441666511818767,5.095769312232733,0.8206905201077461
412,André Hahn,32,2116,5,4.183860608376563,2,2.112464196048677,45,18,5,0,F M S,Augsburg,5,4.183860608376563,6.425691183656454,1.1600214000791311
604,Emre Can,24,1695,5,3.2469703052192926,1,0.8214554060250521,11,6,5,0,D M S,Borussia Dortmund,1,0.21594349946826696,5.584332441911101,5.2444936614483595
2611,Philipp Lienhart,32,2872,5,4.316328343003988,0,0.6969405859708786,19,4,2,0,D,Freiburg,5,4.316328343003988,6.930432674475014,6.7404354782775044
2631,Karim Onisiwo,31,2404,5,9.148744232952595,8,7.506144778802991,68,40,0,0,F S,Mainz 05,5,9.148744232952595,18.24086206406355,4.685138429515064
3834,Ishak Belfodil,26,1642,5,4.197264865040779,2,2.699621770530939,32,22,1,0,F S,Hertha Berlin,4,3.4394878894090652,7.166795060969889,2.7054526284337044
4248,Nils Petersen,22,540,5,2.7844520839862525,1,0.8746505938470364,15,7,0,0,F S,Freiburg,5,2.7844520839862525,3.0623033749870956,0.354057889431715
5270,Gerrit Holtmann,29,1875,5,3.947258581407368,4,5.095145611092448,45,29,0,0,F M S,Bochum,5,3.947258581407368,10.520650490187109,1.6747156009078026
6357,Marco Richter,30,1706,5,3.805230471305549,1,2.7308399891480803,44,17,6,0,D F M S,Hertha Berlin,5,3.805230471305549,8.316547573544085,3.704845384694636
7267,Woo-Yeong Jeong,32,1811,5,6.645955413579941,2,1.9295140989124775,51,24,1,0,F M S,Freiburg,5,6.645955413579941,10.348907114937901,3.118131233379245
8418,Jamal Musiala,30,1447,5,5.823698816820979,5,4.9933674689382315,41,28,2,0,M S,Bayern Munich,5,5.823698816820979,17.305432565510273,7.625213209539652
9718,Jamie Leweling,33,1962,5,3.8492322945967317,1,1.6021407693624496,44,16,3,0,F M S,Greuther Fuerth,5,3.8492322945967317,6.335215521976352,1.5782537907361984
9749,Donyell Malen,27,1710,5,6.34764713793993,3,3.6256154365837574,47,22,2,0,F M S,Borussia Dortmund,5,6.34764713793993,10.095488775521517,3.6405910262838006
9752,Jesper Lindstrom,29,2006,5,7.227052100002766,4,5.835591521114111,54,48,0,0,F M S,Eintracht Frankfurt,5,7.227052100002766,13.39888788945973,2.6190137825906277
10394,Jonas Wind,14,1196,5,4.852447297424078,1,2.4527035411447287,36,14,0,0,F M,Wolfsburg,5,4.852447297424078,9.425340011715889,3.8577542286366224
64,Filip Kostic,31,2527,4,2.989067698828876,9,10.045913204550743,51,89,2,0,D F M S,Eintracht Frankfurt,4,2.989067698828876,10.390051510185003,4.4584759045392275
153,Maximilian Arnold,34,3004,4,1.3701619771309197,2,4.52910222671926,39,58,4,0,M,Wolfsburg,4,1.3701619771309197,10.245886800810695,8.710277826525271
157,Daniel Caligiuri,28,2027,4,3.8530106442049146,2,2.2508752942085266,36,24,4,0,D M S,Augsburg,1,1.5796804027631879,5.037131184712052,3.190397398546338
208,Lars Stindl,26,1646,4,6.084341371431947,5,3.8757196851074696,43,30,10,0,F M S,Borussia M.Gladbach,4,4.568787405267358,10.940669178962708,5.080143753439188
213,Thorgan Hazard,23,1347,4,2.9591288985684514,1,2.722491517663002,22,23,2,0,D F M S,Borussia Dortmund,4,2.9591288985684514,8.433444898575544,4.5633723847568035
339,Eric Maxim Choupo-Moting,20,332,4,4.470761878415942,2,1.1456513106822968,15,6,0,0,M S,Bayern Munich,4,4.470761878415942,5.653311969712377,1.6805038079619408
378,Milos Pantovic,28,1545,4,5.294780997559428,3,4.958747647702694,23,33,2,0,F M S,Bochum,3,4.537004021927714,10.131411381065845,2.2840824965387583
1139,Silvan Widmer,33,2932,4,2.8540811045095325,5,2.720317146740854,22,21,1,0,D M,Mainz 05,4,2.8540811045095325,10.920925449579954,7.1982338316738605
1277,Roland Sallai,31,1571,4,5.911251103505492,4,4.639351196587086,47,18,1,0,F M S,Freiburg,4,5.911251103505492,10.187231222167611,2.667420806363225
3347,Ellyes Skhiri,22,1812,4,3.439081411808729,1,0.8656356446444988,23,15,3,0,M S,FC Cologne,4,3.439081411808729,5.8587647676467896,3.595196321606636
3349,Ramy Bensebaini,23,2021,4,3.769176473841071,1,1.0502803064882755,30,13,6,0,D S,Borussia M.Gladbach,2,2.2536230999976397,7.532217752188444,6.546700754202902
3455,Raphael Guerreiro,23,1820,4,2.9226746670901775,2,2.1800683345645666,33,28,1,0,D S,Borussia Dortmund,3,2.1648976877331734,10.061878452077508,7.779171222820878
4280,Davie Selke,25,992,4,4.574638462625444,0,0.5887731816619635,25,7,1,0,F S,Hertha Berlin,3,3.816861472092569,4.758341424167156,0.9662123806774616
5231,Florian Kainz,32,2406,4,3.3779715206474066,4,6.0432399194687605,38,48,2,1,M S,FC Cologne,4,3.3779715206474066,15.681867752224207,10.055031429976225
5355,Jacob Bruun Larsen,25,791,4,2.4951894003897905,0,1.817023502662778,18,14,1,0,D F M S,Hoffenheim,4,2.4951894003897905,6.948103481903672,3.969728171825409
5989,Moussa Niakhate,30,2564,4,4.0508731454610825,0,0.528808806091547,13,11,1,0,D S,Mainz 05,2,2.535316213965416,4.614455781877041,4.273897904902697
6109,Konrad Laimer,26,1253,4,2.6460048370063305,4,3.0193448811769485,15,18,2,0,M S,RasenBallsport Leipzig,4,2.6460048370063305,12.71952809393406,8.453888689167798
6145,Daichi Kamada,32,2143,4,4.559652765281498,3,2.5776959881186485,36,31,0,0,F M S,Eintracht Frankfurt,4,4.559652765281498,12.27233811840415,5.827365634962916
