id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
227,Robert Lewandowski,34,2862,23,25.93928100913763,7,6.353777157142758,135,36,2,1,F S,Barcelona,23,25.196005009114742,36.746243976056576,9.871428990736604
2370,Karim Benzema,24,2056,19,23.95281184464693,3,6.247546784579754,107,48,1,0,F,Real Madrid,12,18.006582662463188,25.88561362028122,8.579489946365356
866,Joselu,34,2989,16,15.871623763814569,2,2.09515243396163,93,22,2,0,F S,Espanyol,11,12.15523842163384,13.920117577537894,2.132707592099905
2270,Antoine Griezmann,38,2853,15,11.751190435141325,16,15.643586406484246,111,85,2,0,F M S,Atletico Madrid,15,11.751190435141325,30.893705546855927,11.25261721946299
2543,Borja Iglesias,35,2406,15,15.634133275598288,3,2.9218252673745155,63,22,2,1,F S,Real Betis,10,11.174591269344091,15.961690902709961,3.046393381431699
9002,Vedat Muriqi,35,2980,15,13.942932915873826,3,2.4056402393616736,75,21,6,1,F S,Mallorca,11,10.226548311300576,12.27048505935818,1.9334499863907695
6219,Enes Ünal,35,3013,14,11.60818971786648,3,3.355746453627944,88,28,6,0,F,Getafe,9,7.148527042008936,10.861758533865213,3.2681479174643755
1804,Álvaro Morata,36,1930,13,14.64975681900978,2,1.9789961744099855,71,17,4,0,F S,Atletico Madrid,13,14.64975681900978,16.11631727218628,3.3102323040366173
10948,Valentín Castellanos,35,2664,13,14.019209953024983,0,1.6325436383485794,86,15,11,0,F S,Girona,12,13.275932939723134,14.273264510557055,2.4223936777561903
2290,Iago Aspas,37,2852,12,10.685916561633348,3,6.543626822531223,78,81,4,0,F S,Celta Vigo,10,8.456082809716463,20.446663822978735,8.838192334398627
6531,Alexander Sørloth,34,2411,12,15.474885508418083,3,4.683027924969792,63,31,4,0,F S,Real Sociedad,12,15.474885508418083,21.82136031612754,4.321957105770707
10048,Nicolas Jackson,26,1617,12,8.56287157163024,4,4.143055668100715,41,22,4,1,F S,Villarreal,12,8.56287157163024,15.196007523685694,3.050466211512685
8713,Gabriel Veiga,36,2333,11,6.079808419570327,4,3.169464748352766,62,28,5,1,F M S,Celta Vigo,11,6.079808419570327,13.140363078564405,5.013061733916402
2399,Iñaki Williams,36,2884,10,11.302643245086074,3,6.15851891413331,85,39,2,0,F M S,Athletic Club,9,9.816090581938624,17.5813892390579,3.8634488387033343
3211,Martin Braithwaite,31,2493,10,11.363067630678415,2,1.6867957413196564,59,12,6,1,F M S,Espanyol,10,11.363067630678415,13.113234112039208,3.2764399107545614
7008,Vinícius Júnior,33,2847,10,10.869105548597872,9,9.859566218219697,77,64,10,1,F M S,Real Madrid,10,10.869105548597872,25.33413933031261,9.522749237716198
7779,Oihan Sancet,36,2588,10,8.514426482841372,2,4.576554672792554,57,44,6,1,M S,Athletic Club,8,7.027870846912265,16.236426129937172,6.456854950636625
1709,Cristhian Stuani,32,1040,9,9.90645307675004,0,1.2468140870332718,35,8,8,0,F S,Girona,4,5.446792509406805,5.696666756644845,1.2228918503969908
2117,Marco Asensio,31,1422,9,6.373870919458568,6,5.166510669514537,59,40,1,0,F M S,Real Madrid,9,5.6305938279256225,15.242820231243968,8.65533515624702
2275,Ángel Correa,35,1434,9,6.723428345285356,1,4.05713627487421,43,23,3,1,F M S,Atletico Madrid,9,6.723428345285356,11.97500139568001,4.690866146236658
8001,Takefusa Kubo,35,2483,9,7.147603329271078,4,6.844971331767738,72,38,3,0,F M S,Real Sociedad,9,7.147603329271078,15.974665026180446,4.888196804560721
8015,Rodrygo,34,2385,9,14.77451155334711,8,7.274762897752225,98,47,4,0,F M S,Real Madrid,8,14.0312335267663,27.135353829711676,10.772944938391447
9812,Isi Palazón,37,3041,9,7.684917610138655,5,4.7704604817554355,94,64,4,0,F M S,Rayo Vallecano,8,5.461059231311083,10.31423994153738,4.320788227953017
1235,Ante Budimir,31,1825,8,8.004971714690328,0,0.7373963035643101,58,11,5,0,F S,Osasuna,8,8.004971714690328,8.55313607584685,1.3744415706023574
2252,Borja Mayoral,35,2812,8,9.47557975910604,2,3.153979867696762,51,22,4,0,F M S,Getafe,8,7.989024238660932,10.60287531092763,1.257620943710208
5169,Youssef En-Nesyri,31,1642,8,9.021287601441145,1,1.5004541031084955,59,10,4,0,F M S,Sevilla,8,9.021287601441145,10.731832148507237,1.5815792866051197
6227,Brais Méndez,34,2439,8,5.7975368313491344,4,3.7947126999497414,60,48,6,0,M S,Real Sociedad,8,5.7975368313491344,12.904487824067473,6.832457087934017
6955,Ezequiel Ávila,29,1762,8,6.8799684997648,2,2.660105465911329,67,18,7,1,F M S,Osasuna,6,4.650134900584817,7.066663050092757,1.4496865142136812
11340,Cyle Larin,19,1476,8,7.6028114929795265,3,2.5209364108741283,50,16,4,0,F S,Real Valladolid,6,6.116256274282932,8.023387804627419,0.37877788953483105
1189,Lucas Boyé,35,2500,7,9.719672399573028,2,3.5554743418470025,72,28,7,1,F S,Elche,7,8.976394372992218,12.715304585173726,3.5361030101776123
2120,Gerard Moreno,21,1232,7,9.87488753721118,3,2.507025921717286,43,18,4,0,F M S,Villarreal,6,8.388327490538359,12.140603572130203,3.066850008442998
2186,Morales,29,1176,7,6.655161900445819,0,1.8830509334802628,41,9,2,0,F M S,Villarreal,7,6.655161900445819,9.192641694098711,0.7022352069616318
2272,Yannick Carrasco,35,2342,7,8.940640585497022,3,4.486889308318496,67,45,2,0,D F M S,Atletico Madrid,6,8.197362976148725,16.778101973235607,6.28173135779798
6241,Federico Valverde,34,2504,7,4.023555099964142,4,6.36190115660429,63,43,2,0,F M S,Real Madrid,7,4.023555099964142,20.640742292627692,13.516591982915998
6933,Javi Puado,37,2373,7,7.291619469411671,2,3.251571474596858,57,25,4,0,F M S,Espanyol,7,7.291619469411671,9.177111096680164,2.9672640254721045
7967,Anssumane Fati,36,1342,7,10.52517001517117,3,1.694920001551509,61,15,3,0,F S,Barcelona,7,10.52517001517117,16.356084873899817,5.562163054011762
8026,Raphinha,36,2107,7,10.038539066910744,7,10.533210409805179,79,57,10,0,F M S,Barcelona,7,10.038539066910744,25.81641324609518,13.703732771798968
8294,El Bilal Touré,21,1278,7,6.231381913647056,2,0.7389202993363142,29,14,0,0,F S,Almeria,7,6.231381913647056,7.832287222146988,1.316285077482462
644,Erik Lamela,32,1846,6,6.223248302936554,0,1.5323463045060635,47,23,8,1,D F M S,Sevilla,6,6.223248302936554,9.57962186448276,3.9536945801228285
2589,Rafa Mir,26,1303,6,8.138766031712294,0,0.923073842190206,51,9,1,0,F M S,Sevilla,6,8.138766031712294,8.636538857594132,1.087171877734363
2621,Sergi Darder,38,3349,6,3.463144911453128,3,8.386047177016735,39,74,4,0,F M,Espanyol,6,3.463144911453128,15.358720410615206,10.29543449729681
4175,Pere Milla,31,1882,6,5.174815798178315,1,1.3084059935063124,36,13,6,0,F M S,Elche,3,2.9449808094650507,5.5135867381468415,2.2564130621030927
5095,Sergio León,29,1313,6,4.2118187472224236,1,1.7067245226353407,28,13,0,1,F S,Real Valladolid,5,2.725259453058243,5.114428512752056,1.4469424933195114
6963,Justin Kluivert,26,1453,6,6.611951711587608,0,2.7358507309108973,44,23,4,0,F M S,Valencia,5,5.868930700235069,10.047239660285413,2.255819134414196
7020,Gorka Guruzeta,30,1409,6,6.38426064606756,1,1.239474257454276,51,14,2,0,F S,Athletic Club,6,6.38426064606756,9.517838278785348,3.251096060499549
7208,Samuel Chukwueze,37,2360,6,7.250476302579045,5,4.412587216123939,60,44,1,0,F M S,Villarreal,6,7.250476302579045,15.63541644345969,5.5250677997246385
7313,Lee Kang-In,36,2876,6,5.014088646508753,6,6.462270581163466,46,53,10,0,D F M S,Mallorca,6,5.014088646508753,11.570726854726672,4.871508724056184
7528,Sergio Camello,38,2442,6,7.05746890977025,5,2.189080720767379,76,28,1,0,F S,Rayo Vallecano,6,7.05746890977025,9.704236967489123,1.7313141617923975
8417,Álex Baena,35,1925,6,4.281025390140712,2,5.160048458725214,62,31,11,1,F M S,Villarreal,6,4.281025390140712,14.062755624763668,7.922818042337894
8935,Pedri,26,2002,6,4.976779539138079,1,5.747395858168602,22,42,2,0,F M S,Barcelona,6,4.976779539138079,24.879692651331425,17.11201692186296
9211,Nico Williams,36,2713,6,6.019259100779891,4,5.542633295059204,61,44,3,0,M S,Athletic Club,6,6.019259100779891,15.79513369873166,5.758142877370119
10943,Samuel Lino,38,2926,6,8.720042706467211,1,2.2068142872303724,96,27,4,0,F M S,Valencia,6,8.720042706467211,16.564936473965645,6.476675685495138
11099,Lázaro,19,699,6,3.8607827639207244,0,0.719991048797965,25,12,1,0,F M S,Almeria,6,3.8607827639207244,5.336115034297109,1.1216947715729475
