id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
647,Harry Kane,32,2854,36,33.116344682872295,8,6.784328814595938,146,31,2,0,F,Bayern Munich,31,29.327461294829845,38.139976032078266,8.29485059529543
3738,Serhou Guirassy,28,2228,28,23.512099631130695,3,7.668689090758562,91,53,0,0,F S,VfB Stuttgart,24,20.480992905795574,32.28878764808178,7.664522420614958
10832,Loïs Openda,34,2772,24,24.74329467304051,7,6.524221880361438,120,36,4,0,F S,RasenBallsport Leipzig,22,22.469964699819684,29.7026682253927,4.370127652771771
10804,Deniz Undav,30,2135,18,17.09328974597156,10,7.17163859680295,107,39,5,0,F M S,VfB Stuttgart,18,16.335513127967715,26.269780419766903,6.9859972056001425
8137,Maximilian Beier,33,2477,16,12.457650601863861,1,2.661381559446454,82,24,1,0,F M S,Hoffenheim,16,12.457650601863861,15.76284497603774,2.5732957124710083
956,Andrej Kramaric,30,2231,15,12.076880916953087,6,9.023594247177243,69,77,4,0,F M S,Hoffenheim,10,8.287997469305992,18.804145156405866,8.480153063312173
6496,Ermedin Demirovic,33,2911,15,14.406423318199813,9,4.684111354872584,83,33,7,0,F M,Augsburg,12,11.37531662452966,17.19372038450092,4.087510204873979
11867,Victor Boniface,23,1565,14,16.99027242511511,8,4.492216352373362,80,22,2,0,F M S,Bayer Leverkusen,10,13.959327064454556,21.300463762134314,4.196672234684229
11974,Benjamin Sesko,31,1523,14,8.596239453181624,2,0.9170200936496258,47,12,0,0,F S,RasenBallsport Leipzig,14,8.596239453181624,11.759752489626408,4.802732428535819
9749,Donyell Malen,27,1797,13,9.379874732345343,1,3.6280691251158714,72,22,5,0,F M S,Borussia Dortmund,13,9.379874732345343,15.993896249681711,6.437888169661164
4329,Marvin Ducksch,33,2734,12,12.536896999925375,9,8.121447345241904,80,58,8,0,F M S,Werder Bremen,7,7.9902367405593395,17.139057140797377,7.284846526570618
6098,Niclas Füllkrug,31,2453,12,14.847305115312338,8,4.508429236710072,58,36,1,0,F S,"Borussia Dortmund,Werder Bremen",9,12.574136432260275,15.35699363052845,3.505920523777604
6142,Tim Kleindienst,33,2892,12,16.78191621415317,3,2.5056460234336555,83,27,6,0,F M,FC Heidenheim,10,15.266362739726901,15.012215526308864,3.2841085717082024
8393,Omar Marmoush,29,2343,12,11.406442493200302,6,4.691447583958507,78,41,7,0,F M S,Eintracht Frankfurt,10,9.890889197587967,15.56265939772129,2.8945334600284696
8397,Florian Wirtz,32,2393,11,9.3572720233351,11,8.88662638887763,71,72,3,0,M S,Bayer Leverkusen,10,8.59949536062777,28.521583795547485,15.226114071905613
10394,Jonas Wind,34,2689,11,11.242378208320588,7,4.637466970831156,73,37,3,0,F M S,Wolfsburg,11,10.484601590316743,17.152671616524458,5.674650900065899
6351,Robin Hack,29,1357,10,4.567830590065569,2,2.017133677378297,43,23,2,0,F M S,Borussia M.Gladbach,10,4.567830590065569,7.399705816060305,1.6435965355485678
8418,Jamal Musiala,24,1795,10,8.374677112326026,5,6.257946293801069,58,41,2,0,M S,Bayern Munich,10,8.374677112326026,24.165846794843674,11.269792128354311
