id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3423,Kylian Mbappe-Lottin,29,2144,27,21.30484156869352,7,6.111246053129435,120,40,4,0,F M S,Paris Saint Germain,21,15.22408035211265,27.302389673888683,9.621899209916592
3277,Alexandre Lacazette,29,2328,19,14.314888790249825,2,2.1464070649817586,62,20,3,1,F S,Lyon,17,12.794698551297188,14.286405302584171,2.908077796921134
8636,Jonathan Christian David,34,2662,19,20.245989114046097,4,3.6278544832021,79,32,4,0,F S,Lille,17,17.965703658759594,23.10569333843887,5.178990771993995
318,Pierre-Emerick Aubameyang,34,2651,16,22.92249481752515,8,5.676151594147086,116,26,4,0,F M S,Marseille,12,19.88211416080594,26.3315849006176,4.60744265653193
3210,Wissam Ben Yedder,32,2329,16,15.413016859441996,2,5.340569153428078,64,38,2,0,F S,Monaco,15,14.652921769768,22.80396420881152,5.4832504671067
10794,Thijs Dallinga,33,2526,14,15.851471649482846,2,1.827732164412737,84,19,6,0,F S,Toulouse,13,13.57118628360331,14.745851553976536,2.933907760307193
8187,Georges Mikautadze,20,1767,13,9.639897767454386,4,2.277865383774042,57,21,0,1,F,Metz,10,7.3596123568713665,11.434298023581505,2.7773917419835925
8997,Terem Igobor Moffi,30,1985,11,10.773453200235963,2,4.1571652777493,49,22,4,0,F S,Nice,8,8.493167841807008,13.66520450077951,2.869547951966524
11767,Gonçalo Ramos,29,1432,11,10.042182721197605,1,2.3267749901860952,55,16,1,0,F S,Paris Saint Germain,10,9.282087549567223,14.44456380046904,5.904165701940656
8056,Arnaud Kalimuendo Muinga,30,2185,10,9.685840448364615,1,2.3931171717122197,61,28,6,0,F S,Rennes,8,8.165650209411979,13.25514984689653,3.5458899727091193
8239,Takumi Minamino,30,2159,10,7.044541770592332,6,5.270321061834693,61,34,4,0,F M S,Monaco,10,7.044541770592332,17.90679496154189,7.167916463688016
4773,Benjamin Bourigeaud,32,2467,9,9.492334720678627,6,6.859400821849704,51,69,2,0,D F M S,Rennes,2,4.1716687539592385,14.009798239916563,7.762860920280218
6863,Téji Savanier,32,2802,9,9.534016711637378,7,8.263342382386327,82,96,8,1,M,Montpellier,2,4.213350744917989,13.434316385537386,7.70728618465364
9182,Sepe Elye Wahi,28,1723,9,14.083894703537226,3,3.1773214172571898,60,17,8,1,F S,"Lens,Montpellier",8,13.323799524456263,18.523378144949675,2.332134653814137
3721,Romain Del Castillo,33,2557,8,5.3914333544671535,8,10.25096280220896,39,89,4,0,F M S,Brest,5,3.1111478619277477,17.506020214408636,9.412143738940358
10783,Muhammed-Cham Saracevic,33,2580,8,9.278165878728032,4,3.048882992938161,74,49,4,0,F M S,Clermont Foot,4,5.477690229192376,11.946519818156958,6.487531292252243
10831,Mostafa Mohamed,29,2052,8,7.874880239367485,2,2.762396715581417,65,23,3,1,F S,Nantes,5,5.594594830647111,8.693812534213066,1.4545363886281848
11783,Akor Adams,32,2304,8,13.71569935977459,1,1.9707514513283968,79,18,2,0,F S,Montpellier,8,13.71569935977459,14.545285888016224,1.308993379585445
