id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
1209,Ciro Immobile,31,2731,27,22.364816416054964,2,2.5868874872103333,118,27,4,0,F,Lazio,20,15.513127692043781,20.604711312800646,4.54159916844219
7084,Dusan Vlahovic,36,2948,24,18.232162565924227,3,3.117640297859907,119,29,4,0,F S,"Fiorentina,Juventus",19,13.664370813407004,19.078370563685894,5.176782550290227
7006,Lautaro Martínez,35,2334,21,24.57045882754028,3,3.6040150886401534,118,28,6,0,F M S,Inter,18,20.002661837264895,24.541737204417586,5.153754536062479
702,Tammy Abraham,37,3122,17,20.966689297929406,4,4.464711452834308,94,37,9,0,F S,Roma,14,18.68278823234141,20.722925942391157,2.7717350060120225
1102,Giovanni Simeone,36,2690,17,11.989408922381699,5,3.3666056245565414,70,23,8,0,F S,"Cagliari,Verona",17,11.228109908290207,18.44293099269271,4.705601567402482
6253,Gianluca Scamacca,36,2166,16,11.125879927538335,0,2.1559393731877208,79,25,7,0,F S,Sassuolo,15,10.364581308327615,15.934039829298854,5.106660965830088
1612,Domenico Berardi,33,2867,15,12.496549953706563,15,9.718380948528647,110,83,9,0,F M,Sassuolo,9,7.9288422437384725,23.20406873524189,10.173858169466257
865,Marko Arnautovic,33,2712,14,15.744558840990067,1,3.620817095041275,91,43,6,0,F S,Bologna,12,13.460662811994553,18.33075999096036,5.7628194922581315
5322,Victor Osimhen,27,1983,14,12.61024273186922,2,2.2337573962286115,91,18,5,1,F S,Napoli,14,12.61024273186922,14.784393921494484,2.4785416275262833
591,Gerard Deulofeu,34,2653,13,9.105165492743254,5,7.805356757715344,78,82,9,0,F M S,Udinese,12,8.343866478651762,16.60325688496232,5.253807193599641
1134,Mario Pasalic,37,2021,13,10.01475265622139,6,5.651005703955889,50,39,3,0,F M S,Atalanta,13,10.01475265622139,18.69374257326126,5.48329041339457
1253,Edin Dzeko,36,2478,13,16.463176418095827,5,4.338647693395615,87,37,2,0,F S,Inter,13,16.463176418095827,23.870775816962123,7.590861413627863
1592,João Pedro,37,3330,13,12.936732159927487,4,3.6051437789574265,91,28,9,0,F,Cagliari,10,9.891542108729482,15.291696224361658,4.556440118700266
4895,Andrea Pinamonti,36,2871,13,12.275352196767926,2,3.373107163235545,89,29,4,0,F S,Empoli,9,9.230156244710088,13.560798598453403,3.3956189434975386
1170,Gianluca Caprari,35,2777,12,7.1541948756203055,7,6.8226932836696506,67,63,4,0,F M S,Verona,10,5.631596862338483,23.104433193802834,13.380763500928879
502,Olivier Giroud,29,1927,11,11.489900324493647,3,2.901090707629919,63,26,4,0,F S,AC Milan,9,9.967302296310663,12.086555399000645,3.4983242135494947
1384,Dries Mertens,30,1377,11,5.347360905259848,1,3.3490750901401043,45,33,2,0,F M S,Napoli,10,4.586061920970678,10.522610567510128,4.893699029460549
1393,Lorenzo Insigne,32,2322,11,15.739551635459065,9,6.324579296633601,94,63,2,0,F M S,Napoli,2,5.842783646658063,14.984550166875124,7.264441855251789
1543,Sergej Milinkovic-Savic,37,3121,11,8.492887605912983,11,7.113518685102463,75,52,4,1,M S,Lazio,11,8.492887605912983,18.034987832419574,11.111050514504313
6208,Antonin Barak,29,2355,11,10.653817124664783,4,3.3490537218749523,51,28,4,0,F M S,Verona,7,7.6086201295256615,16.00180507078767,8.335449521429837
6980,Francesco Caputo,38,2964,11,11.48486315831542,6,4.324103958904743,58,43,1,0,F S,"Sampdoria,Sassuolo",11,10.723564144223928,16.39677121862769,3.2675846144557
7193,Rafael Leão,34,2649,11,9.124194806441665,8,7.430774804204702,97,45,4,0,F M S,AC Milan,11,9.124194806441665,18.031454913318157,3.521644489839673
9983,Beto,28,2180,11,13.282656040042639,0,1.7648195903748274,64,19,1,0,F M S,Udinese,11,13.282656040042639,16.065473101101816,3.909915925003588
1148,Duván Zapata,24,1739,10,15.456983227282763,4,4.204067397862673,82,38,3,0,F S,Atalanta,7,13.173129219561815,17.641933143138885,3.8781870417296886
1294,Paulo Dybala,29,2079,10,8.141843285411596,5,5.419801661744714,99,38,3,0,F M S,Juventus,9,6.619241151958704,16.03753306157887,6.974124785512686
2019,Federico Bonazzoli,32,1871,10,7.837845912203193,0,0.9701058827340603,58,10,6,0,F M S,Salernitana,8,6.31524789147079,7.324637366458774,1.5100651662796736
7500,Giacomo Raspadori,36,2777,10,8.068627785891294,5,4.398538985289633,71,44,7,1,F M S,Sassuolo,10,8.068627785891294,16.796999979764223,6.349780878983438
687,Pedro,32,2048,9,4.05756788700819,5,3.8734197160229087,36,28,5,0,F S,Lazio,9,4.05756788700819,13.376773338764906,6.06186394020915
1229,Luis Muriel,27,1545,9,7.264559049159288,8,6.058354191482067,57,59,1,0,F M S,Atalanta,7,5.741964045912027,13.198637582361698,4.924136057496071
1471,Lorenzo Pellegrini,28,2321,9,9.255893664434552,5,8.095763454213738,92,68,5,1,F M S,Roma,7,6.971999416127801,13.354318222030997,5.618137615732849
1580,Mattia Destro,27,1763,9,8.294493262656033,1,0.9615510031580925,54,11,4,0,F S,Genoa,9,8.294493262656033,8.683049862273037,0.4125673994421959
1804,Álvaro Morata,35,2326,9,9.878891909494996,7,6.9221428241580725,61,44,5,0,F M S,Juventus,8,9.117592895403504,16.754406172782183,4.392625104635954
3751,Thomas Henry,33,2138,9,7.637231107801199,3,2.6388353034853935,51,20,4,1,F S,Venezia,9,7.637231107801199,8.767545774579048,0.9426808916032314
448,Ivan Perisic,35,2860,8,4.645239282399416,7,9.093384258449078,44,57,4,0,D M,Inter,7,3.88394008949399,21.975545128807425,13.473395837470889
1186,Andrea Belotti,22,1393,8,7.67530857026577,1,0.6532213129103184,58,10,1,0,F S,Torino,5,5.391415640711784,5.3385946452617645,1.2071225112304091
1741,Zlatan Ibrahimovic,23,986,8,7.344693657010794,3,2.3740153945982456,51,23,2,0,F S,AC Milan,8,6.583394642919302,10.178349889814854,2.173675924539566
2044,Daniele Verde,33,1964,8,5.547374838963151,6,4.835838243365288,53,39,2,0,F M S,Spezia,7,4.024776631966233,9.32103265915066,3.875827464275062
189,Hakan Calhanoglu,34,2550,7,6.000108636915684,12,8.4635193310678,65,88,11,0,M S,Inter,4,3.716212470084429,18.553644260391593,14.091983556747437
1383,Manolo Gabbiadini,18,1152,7,3.957473713904619,2,1.5494944285601377,44,18,3,0,F M S,Sampdoria,7,3.957473713904619,4.927627079188824,0.9509927956387401
1517,Antonio Candreva,36,3154,7,6.305500783026218,10,8.692489482462406,74,79,6,1,F M,Sampdoria,6,4.782902881503105,14.684136310592294,6.70742198638618
1566,Mattia Aramu,32,2123,7,6.246447209268808,5,4.522364687174559,59,35,6,0,F M S,Venezia,4,3.2012508921325207,7.375948952510953,3.119507599622011
2447,Fabián,32,2415,7,1.517354005947709,4,3.542400922626257,39,32,2,0,M S,Napoli,7,1.517354005947709,14.418762916699052,11.848705461248755
5353,Josip Brekalo,32,2305,7,5.653077032417059,2,6.5102324318140745,44,62,1,0,F M S,Torino,7,5.653077032417059,13.894884820096195,5.849664398469031
6986,Hamed Junior Traore,31,1786,7,5.885027231648564,2,4.181170254945755,51,36,3,0,F M S,Sassuolo,7,5.885027231648564,14.383027093484998,7.439503617584705
7074,Nicolás González,33,2370,7,10.300649482756853,6,4.320275987498462,72,37,2,1,F M S,Fiorentina,4,8.016752913594246,14.800732970237732,5.517761059105396
8963,Nahuel Molina,35,2662,7,4.134758328087628,2,4.4521033968776464,44,39,5,1,D M S,Udinese,7,4.134758328087628,13.160006137564778,8.308312718756497
9905,David Okereke,32,2073,7,5.30778388492763,0,0.8920550048351288,40,13,5,1,F M S,Venezia,7,5.30778388492763,7.601597452536225,2.460304057225585
1208,Felipe Anderson,38,2930,6,6.128228355199099,8,6.424979998730123,44,51,2,0,F M S,Lazio,6,6.128228355199099,17.280533079057932,7.419308198615909
