id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
7490,Mason Greenwood,34,2851,22,19.282766986638308,5,6.826588124036789,120,47,3,0,F M S,Marseille,15,12.4419105052948,26.145459055900574,10.892803529277444
3226,Ousmane Dembélé,29,1747,21,18.535317128524184,7,8.801493115723133,97,61,1,0,F M S,Paris Saint Germain,20,17.77522194944322,32.06679894030094,9.613210080191493
8056,Arnaud Kalimuendo Muinga,33,2630,17,17.98014777339995,3,2.8822443578392267,76,19,2,0,F M S,Rennes,12,11.899386631324887,17.82872635126114,4.438042722642422
8636,Jonathan Christian David,32,2535,16,19.4547688215971,5,4.703816022723913,73,36,4,0,F S,Lille,10,14.134102882817388,22.463136840611696,6.009819163009524
3277,Alexandre Lacazette,30,2092,15,18.005544029176235,2,3.7847248455509543,59,26,5,0,F S,Lyon,10,13.444973222911358,20.648087617009878,5.844014432281256
10016,Bradley Barcola,34,2223,14,15.342696774750948,10,9.934232400730252,74,50,2,0,F M S,Paris Saint Germain,14,15.342696774750948,34.758061334490776,14.240355039946735
11817,Emanuel Emegha,27,2331,14,17.624735414981842,3,1.9993709102272987,61,18,5,0,F M,Strasbourg,14,17.624735414981842,21.057025346904993,3.164751287549734
6401,Amine Gouiri,33,2122,13,10.690865226089954,5,4.560859004035592,81,34,2,0,F M S,"Marseille,Rennes",13,10.690865226089954,17.551965171471238,3.9587272256612778
6905,Ludovic Ajorque,31,2533,13,12.592709366232157,2,3.065709619782865,54,35,5,0,F S,Brest,13,11.832614213228226,12.956114443950355,3.216817481443286
10349,Mika Biereth,16,1255,13,12.205246433615685,2,4.793574631214142,42,22,0,0,F,Monaco,12,10.685056135058403,17.8470024690032,3.38298643194139
8006,Evann Guessand,33,2609,12,9.78530315682292,8,6.217509228736162,61,32,2,0,F M S,Nice,12,9.78530315682292,19.578173577785492,5.419926440343261
13057,Lucas Stassin,28,1916,12,8.409047394990921,4,3.849006508477032,44,18,4,0,F S,Saint-Etienne,12,8.409047394990921,12.509913020767272,3.6659772768616676
3746,Gaetan Laborde,28,1845,11,12.51884263381362,4,5.10445948690176,74,27,1,0,F S,Nice,7,9.478462118655443,14.99045941233635,4.06263080611825
8187,Georges Mikautadze,34,1397,11,11.461006090044975,6,5.320525930263102,56,22,2,0,F M S,Lyon,8,8.420625507831573,16.573118494823575,4.818621167913079
11755,Keito Nakamura,32,2702,11,9.232945438474417,2,3.226258029229939,85,24,5,0,F M S,Reims,11,9.232945438474417,16.374792762100697,5.082613691687584
3285,Gaetan Perrin,34,2750,10,6.17701430618763,11,8.516953714191914,59,73,2,0,F M S,Auxerre,10,6.17701430618763,14.082521572709084,5.70773258805275
3674,Abdoulaye Touré,28,2347,10,9.38324426021427,1,0.5837586019188166,47,7,5,0,M S,Le Havre,2,2.5423879669979215,7.795632460154593,6.679130156524479
6986,Hamed Junior Traore,26,2154,10,7.649552743881941,2,2.9120337422937155,69,27,5,0,F M,Auxerre,10,7.649552743881941,13.96112221851945,4.6782301757484674
11767,Gonçalo Ramos,22,1047,10,16.26604363322258,3,3.341807436197996,55,15,1,0,F S,Paris Saint Germain,8,13.985758140683174,18.393224000930786,3.9893672205507755
11808,Andrey Santos,32,2861,10,6.474336503073573,3,3.321616545319557,45,27,8,0,M,Strasbourg,10,6.474336503073573,16.746761897578835,11.464045824483037
3291,Adrien Rabiot,29,2476,9,7.286307154223323,5,3.954880988225341,49,29,4,0,M S,Marseille,9,7.286307154223323,19.92361005023122,10.759618811309338
7652,Zuriko Davitashvili,33,2815,9,8.030895091593266,8,5.66711307130754,70,52,3,0,F M S,Saint-Etienne,7,6.510704822838306,12.587375964969397,3.5722605669870973
9490,Matthis Abline,34,2823,9,9.465332236140966,2,4.202982425689697,73,26,3,0,F M S,Nantes,8,8.705237116664648,15.989959574304521,4.608626442961395
12850,Esteban Lepaul,28,1638,9,7.325011699460447,0,1.1495548896491528,41,7,2,0,F S,Angers,9,7.325011699460447,8.115739746019244,0.8236304074525833
7169,Moses Simon,32,2661,8,6.904908551834524,10,8.729872837662697,44,57,2,0,F M S,Nantes,4,3.86452807020396,15.342755746096373,5.271313047967851
8094,Mathis Cherki,30,2050,8,5.321216896176338,11,11.826800273731351,45,75,3,0,F M S,Lyon,8,5.321216896176338,20.805470407009125,10.926877833902836
12104,Neil El Aynaoui,24,1596,8,4.720273691229522,1,2.0569294104352593,19,24,4,0,M S,Lens,5,2.4399882974103093,7.76118179038167,5.66588681191206
3603,Corentin Tolisso,32,2343,7,5.665476999245584,4,4.006495236419141,51,31,4,0,M S,Lyon,7,5.665476999245584,24.05178974941373,16.688746716827154
8980,Luis Henrique,33,2646,7,5.411938928067684,7,5.415997413918376,30,53,0,0,D M S,Marseille,7,5.411938928067684,20.102429423481226,11.444075493142009
10796,Zakaria Aboukhlal,26,1935,7,11.9655422270298,2,1.6949092485010624,63,13,4,0,F M S,Toulouse,6,10.445351928472519,12.835005357861519,2.04263012483716
465,Joshua King,28,1685,6,7.754562114365399,3,1.7325707683339715,50,17,2,0,F M S,Toulouse,6,7.754562114365399,9.276868721470237,1.9913337361067533
3475,Ludovic Blas,29,2332,6,5.580307476222515,8,5.637214491143823,57,47,6,0,F M S,Rennes,6,5.580307476222515,14.136033760383725,6.142310883849859
3721,Romain Del Castillo,26,1246,6,4.3107698280364275,4,4.434545466676354,21,37,0,0,F M S,Brest,3,1.2703893315047026,5.5885985866189,2.804948030039668
5356,Breel Embolo,29,1853,6,12.377913488075137,4,5.882575495168567,50,31,5,0,F M S,Monaco,6,12.377913488075137,21.313080810010433,5.423037210479379
6147,Denis Zakaria,26,2156,6,4.443915609270334,4,1.5885952413082123,31,16,5,0,M S,Monaco,4,2.9237253703176975,16.903711192309856,14.341544050723314
6846,Sofiane Diop,28,1018,6,5.546077464707196,4,3.113060377538204,22,24,3,0,F M S,Nice,6,5.546077464707196,12.031490011140704,5.0469088442623615
7313,Lee Kang-In,30,1670,6,4.310670820996165,6,6.810500537976623,41,56,1,0,F M S,Paris Saint Germain,6,4.310670820996165,19.64458440616727,12.531404040753841
8239,Takumi Minamino,31,2269,6,9.756513360887766,3,6.754444919526577,56,40,4,0,M S,Monaco,6,9.756513360887766,22.925799012184143,7.210842279717326
8920,Dilane Bakwa,30,2544,6,4.851562971249223,8,7.727343019098043,52,48,4,0,D F M S,Strasbourg,6,4.851562971249223,16.848572304472327,8.867653537541628
9018,M&#039;Bala Nzola,21,1470,6,9.921724498271942,1,1.2153856558725238,47,20,3,1,F S,Lens,6,9.921724498271942,11.829063314944506,1.8323428463190794
10431,Désiré Doué,31,1725,6,6.107718924060464,6,9.995779056102037,55,55,1,0,F M S,Paris Saint Germain,6,6.107718924060464,23.308736577630043,10.87196858227253
10771,Ben Seghir,33,1759,6,6.456658259965479,3,4.817799216136336,62,32,0,0,M S,Monaco,4,4.9364679688587785,16.728613977320492,8.442925727926195
10812,Jubal,30,2647,6,5.397075108252466,0,0.9246590109542012,30,6,7,0,D,Auxerre,3,2.356694615446031,4.817107713781297,4.7347114980220795
10923,Himad Abdelli,32,2866,6,6.729426014237106,1,3.905929923057556,38,39,4,0,F M,Angers,3,3.689045458100736,10.431471198797226,5.458412878215313
