id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
647,Harry Kane,31,2400,26,24.83850298821926,9,5.889719098806381,114,36,5,0,F S,Bayern Munich,17,18.018512774258852,30.19251061975956,8.705299209803343
1236,Patrik Schick,31,1675,21,13.808413846418262,0,0.8931068908423185,68,11,4,0,F M S,Bayer Leverkusen,20,13.050637168809772,13.012595891952515,2.17465521954
3738,Serhou Guirassy,30,2608,21,24.67502747476101,2,3.927161391824484,89,25,4,0,F S,Borussia Dortmund,18,21.64392078667879,28.84895157814026,5.983426092192531
7108,Jonathan Burkardt,29,2144,18,15.531241215765476,2,3.2260143337771297,72,20,0,0,F S,Mainz 05,16,14.015687860548496,17.678049380891025,2.2389991842210293
6142,Tim Kleindienst,31,2756,16,15.641376122832298,7,6.164368532598019,75,28,3,1,F,Borussia M.Gladbach,15,14.125822767615318,22.16408023238182,5.898254873231053
6496,Ermedin Demirovic,34,1847,15,17.190185952931643,1,2.3308997359126806,66,18,2,0,F S,VfB Stuttgart,15,15.674632657319307,18.022325498983264,3.6710129603743553
8393,Omar Marmoush,17,1471,15,10.454029858112335,9,6.4370531141757965,77,33,2,0,F M,Eintracht Frankfurt,13,8.938476577401161,15.567543163895607,4.923579152673483
8995,Hugo Ekitike,33,2623,15,23.090678934007883,8,7.497596137225628,117,43,1,0,F M S,Eintracht Frankfurt,14,20.81734884157777,32.08109536021948,6.5742603074759245
11974,Benjamin Sesko,33,2436,13,10.84312501270324,5,2.5418332908302546,68,19,0,1,F M S,RasenBallsport Leipzig,11,9.327571731992066,14.85635886900127,4.552526947110891
8117,Nick Woltemade,28,1604,12,12.919283613562584,2,5.339851493015885,49,36,3,1,F M S,VfB Stuttgart,10,10.64595346339047,18.696467697620392,5.270718416199088
8418,Jamal Musiala,25,1822,12,11.052295371890068,2,5.645927414298058,68,41,3,0,M S,Bayern Munich,12,11.052295371890068,23.51362369954586,10.554121501743793
9948,Michael Olise,34,2370,12,10.028207782655954,15,14.287162024527788,86,89,3,0,M S,Bayern Munich,12,10.028207782655954,31.13305725902319,15.147963047027588
337,Leroy Sané,30,1638,11,10.864085894078016,5,6.123259458690882,67,37,2,0,M S,Bayern Munich,11,10.864085894078016,21.53510593622923,8.566130949184299
956,Andrej Kramaric,32,2800,11,12.799855667166412,8,4.250613275915384,69,50,4,0,F M,Hoffenheim,8,10.52652560081333,19.27825254201889,5.942930793389678
3310,Alassane Pléa,30,1930,11,6.866865694522858,4,3.2658191584050655,42,25,3,0,F M S,Borussia M.Gladbach,10,6.10908904671669,13.179648963734508,6.668403459712863
12934,Shuto Machino,31,1901,11,8.25303456094116,2,2.2886266466230154,49,26,2,0,F M S,Holstein Kiel,9,6.73748121317476,12.449354909360409,6.3784140115603805
8397,Florian Wirtz,31,2365,10,10.05364241823554,12,8.316964589059353,78,56,3,0,F M S,Bayer Leverkusen,8,7.0225357711315155,20.83097556233406,10.964113848283887
8700,Xavi Simons,25,2171,10,6.223592175170779,6,6.1870312336832285,50,50,5,0,M,RasenBallsport Leipzig,10,6.223592175170779,16.81583746895194,6.952227101661265
8791,Ritsu Doan,34,2901,10,8.055666498839855,7,4.389358818531036,61,27,2,0,F M S,Freiburg,10,8.055666498839855,19.25091073103249,10.242727846838534
8846,Paul Nebel,31,2347,10,6.269156511873007,4,4.3142322562634945,44,35,3,1,M S,Mainz 05,10,6.269156511873007,17.700350554659963,8.364783497527242
10734,Jens Stage,28,2215,10,7.943040877580643,5,3.238111473619938,44,23,10,0,M S,Werder Bremen,10,7.943040877580643,15.3200044631958,7.953148111701012
13062,Mohammed Amoura,31,2512,10,10.863602759316564,9,4.308450622484088,76,35,6,0,F M S,Wolfsburg,8,9.348049404099584,16.025755416601896,5.196772448718548
5752,Alexis Claude Maurice,28,2160,9,4.652821511030197,2,1.2668815301731229,59,21,4,0,F M S,Augsburg,9,4.652821511030197,11.06004698574543,5.729791997931898
10394,Jonas Wind,31,1966,9,6.339151995256543,3,4.765156495384872,40,33,2,0,F M S,Wolfsburg,8,4.8235986810177565,9.863119781017303,4.174212370067835
10804,Deniz Undav,27,1733,9,11.975074492394924,3,4.6570643819868565,75,26,4,0,F M S,VfB Stuttgart,9,11.975074492394924,19.974650152027607,5.010630551725626
10832,Loïs Openda,33,2489,9,10.03450933098793,5,3.7652690652757883,78,28,3,1,F M S,RasenBallsport Leipzig,9,9.27673265337944,15.741462273523211,4.010902209207416
11981,Benedict Hollerbach,34,2594,9,9.080473525449634,1,2.390376001596451,76,28,3,0,F M S,Union Berlin,9,9.080473525449634,12.341620037332177,2.798220462165773
